book cosmetics electronics food imported liquor magazine sake stationery toy travel
1 0 1 0 0 1 0 0 1 1 0
1 0 1 1 1 1 0 1 0 1 0
1 1 0 1 1 1 0 1 0 1 1
1 1 0 0 1 0 1 0 1 1 0
1 0 1 1 1 0 0 1 1 0 1
1 1 1 1 0 0 1 0 1 0 1
1 0 0 0 0 1 0 1 1 1 0
1 0 0 1 1 0 0 0 1 0 0
1 1 0 0 1 0 1 0 1 1 0
1 0 0 1 1 1 0 0 0 1 0
1 1 0 0 0 1 0 1 1 1 1
1 1 0 1 0 0 1 1 1 0 0
1 0 0 1 0 1 0 0 1 1 1
1 1 0 1 0 0 1 0 1 0 1
1 0 1 1 1 0 0 0 0 0 1
1 1 0 1 1 0 1 0 0 0 0
1 0 0 1 1 1 0 0 0 1 0
1 1 0 1 1 1 1 0 0 1 1
1 1 0 1 0 0 0 0 0 0 1
1 1 1 1 0 0 1 1 1 0 0
1 1 1 1 0 1 1 1 1 1 0
1 0 0 1 1 0 0 1 1 0 0
1 0 0 0 0 0 0 1 1 0 0
1 0 0 1 1 0 0 0 0 0 0
1 1 0 0 0 0 0 1 1 0 0
1 0 1 1 0 0 0 1 0 1 0
1 1 0 0 1 1 0 1 1 1 1
1 1 0 1 1 0 1 1 0 0 0
1 1 0 1 0 0 0 0 1 0 0
1 1 0 1 1 1 0 0 1 1 0
1 1 0 0 1 0 0 1 0 0 0
1 1 0 1 1 1 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 0 0 0 0 0 0
1 1 1 1 0 0 0 1 0 0 0
1 1 0 0 0 1 0 1 1 1 1
1 0 0 1 0 1 0 0 1 1 0
1 0 0 0 1 0 0 1 1 0 0
1 0 0 0 0 0 0 0 1 0 1
1 0 1 1 1 1 0 0 1 1 1
1 1 1 1 0 1 0 1 0 0 0
1 0 0 1 0 0 0 0 1 0 0
1 1 0 1 0 0 1 1 1 0 1
1 1 1 1 0 1 1 1 0 1 1
0 0 0 0 0 0 0 1 1 0 0
1 1 0 0 1 1 0 1 1 1 0
1 0 0 1 1 1 0 0 1 1 0
1 0 0 1 0 0 0 0 1 1 0
1 0 0 0 0 0 0 1 0 1 0
1 1 0 1 1 0 1 0 0 0 0
1 1 0 0 1 0 0 0 1 1 0
1 0 1 1 0 1 0 0 1 1 0
1 1 0 0 0 1 0 1 1 1 0
1 1 0 1 1 0 1 1 1 0 0
1 0 0 1 1 1 0 1 1 1 1
1 1 1 0 1 0 0 1 1 1 1
1 1 0 1 0 1 0 1 0 1 0
1 0 1 1 1 1 0 1 1 1 0
1 1 0 0 1 1 0 0 0 1 1
1 0 0 1 0 1 0 0 1 1 0
1 1 1 1 0 0 0 0 1 0 0
1 1 1 1 1 1 1 0 1 1 0
1 1 1 1 0 1 0 0 0 1 0
1 1 0 1 0 1 0 1 0 1 0
1 1 0 1 1 0 0 1 0 0 0
1 0 0 1 1 1 0 0 0 1 1
1 0 1 1 0 0 0 0 1 0 0
1 1 0 1 1 1 1 0 0 1 1
1 0 1 1 0 1 0 1 1 1 0
1 0 1 1 1 1 0 1 1 1 0
1 0 1 0 0 1 0 1 0 1 0
1 1 0 1 0 0 1 1 0 0 0
1 1 1 1 1 0 1 0 1 1 0
1 0 0 1 1 0 0 0 0 0 0
1 0 0 1 1 0 0 0 0 0 0
1 0 0 0 1 0 0 1 1 0 0
1 0 0 1 1 1 0 1 1 1 0
1 1 0 1 1 0 0 0 0 0 0
1 0 0 0 0 1 0 1 1 1 0
1 1 1 1 1 0 1 1 1 1 0
1 1 0 0 0 1 1 0 1 1 0
1 1 1 1 0 1 0 0 0 1 0
1 0 1 0 0 0 0 1 0 0 0
1 1 1 1 1 0 1 1 1 0 0
1 0 0 1 0 0 0 1 1 0 0
1 0 0 1 1 0 0 0 0 0 1
1 1 0 0 0 0 0 0 1 0 0
1 1 0 1 0 0 0 1 1 0 0
1 1 0 0 0 1 0 1 1 1 0
1 1 1 1 0 0 0 1 1 0 0
1 1 0 0 1 0 1 1 0 0 0
1 0 1 0 0 0 0 1 0 0 1
1 0 0 1 0 0 0 0 1 0 1
1 1 0 1 0 1 0 1 1 1 0
1 1 0 1 1 0 1 1 1 0 0
1 0 0 1 1 0 0 0 1 0 0
1 0 0 1 0 1 0 1 1 1 0
1 0 1 1 1 1 0 0 1 1 1
1 0 1 0 1 0 0 0 1 0 1
1 1 0 1 0 0 0 1 0 0 0
1 1 0 1 0 1 0 1 0 1 0
1 1 0 1 0 0 0 0 1 0 0
1 0 1 1 0 0 0 0 1 0 1
1 0 1 1 0 1 0 0 1 1 1
1 1 1 1 1 0 0 1 1 0 0
1 1 0 1 1 1 1 0 1 1 0
1 1 0 1 0 1 0 0 1 1 0
1 0 1 0 0 0 0 1 1 0 0
1 0 0 1 0 0 0 1 1 0 1
1 0 0 1 0 1 0 1 0 1 1
1 0 0 1 1 0 0 1 0 0 1
1 1 1 1 1 1 0 0 1 1 0
1 0 0 1 0 0 0 0 1 0 1
1 1 1 0 0 0 1 1 1 0 1
1 0 0 1 1 0 0 0 1 0 0
1 1 0 1 1 0 0 1 1 0 0
1 0 1 1 1 1 0 1 0 1 0
1 0 0 1 0 0 0 1 1 0 0
1 0 0 1 1 0 0 1 1 0 0
1 0 1 0 1 0 0 1 1 0 0
1 1 0 0 1 1 0 0 1 1 0
1 1 1 1 1 1 1 0 1 1 0
1 1 0 1 0 1 0 0 0 1 0
1 1 0 1 1 0 1 1 1 0 0
1 0 0 0 0 1 0 1 0 1 0
1 1 1 1 0 0 1 1 1 0 0
1 0 0 1 0 0 0 1 0 0 0
1 0 0 1 0 0 0 0 1 0 1
1 0 0 0 1 1 0 1 0 1 0
1 0 0 1 1 1 0 1 1 1 1
1 0 1 1 1 0 0 0 1 0 0
1 1 0 1 1 0 0 0 1 0 0
1 0 0 1 1 1 0 0 1 1 0
1 1 0 0 1 1 1 1 1 1 1
1 1 0 1 1 0 0 0 0 0 0
1 0 0 1 0 0 0 0 1 0 0
1 0 1 1 0 0 0 0 0 0 0
1 0 0 0 1 0 0 1 1 0 0
1 0 1 0 0 0 0 1 1 0 1
1 1 1 1 1 1 1 0 1 1 1
1 1 0 1 0 1 1 1 1 1 0
1 1 1 1 1 1 0 0 0 1 0
1 0 0 0 0 1 0 0 1 1 0
1 1 1 1 0 1 1 0 1 1 0
1 1 0 1 0 1 1 0 1 1 0
1 1 1 1 0 1 1 1 0 1 1
1 1 0 1 1 0 0 1 1 0 0
1 1 0 1 1 0 1 0 1 0 0
1 0 0 1 1 0 0 1 1 0 1
1 0 0 1 0 0 0 1 0 0 0
1 1 1 0 1 1 0 1 1 1 1
1 1 0 1 1 0 0 0 0 0 0
1 1 1 0 0 0 1 0 1 0 1
1 0 0 1 0 0 0 1 1 0 0
1 0 1 1 1 0 0 1 0 0 0
1 1 0 1 1 1 1 0 0 1 1
1 1 0 1 1 1 1 1 1 1 0
1 0 0 1 0 0 0 1 0 0 0
1 0 0 0 0 0 0 0 0 0 1
1 0 1 1 0 0 0 1 1 0 0
1 1 1 1 0 1 0 1 1 1 0
1 1 1 1 0 0 1 1 1 0 1
1 0 1 1 0 1 0 0 1 1 1
1 0 0 1 1 1 0 0 0 1 1
1 1 0 1 1 0 1 1 1 0 0
1 1 0 1 0 0 1 0 1 0 1
1 1 1 0 1 1 0 1 0 1 0
1 1 0 1 0 1 1 1 1 1 0
1 0 0 0 1 0 0 1 0 0 0
1 0 0 0 0 0 0 1 1 0 1
1 1 0 1 0 0 0 1 1 0 0
1 0 0 1 0 0 0 0 1 0 0
1 1 0 0 0 1 0 1 1 1 0
1 1 0 1 1 1 1 1 1 1 0
1 0 1 1 0 0 0 0 1 1 1
1 1 0 1 0 0 1 1 0 0 0
1 1 0 1 1 0 1 0 0 0 0
1 1 1 1 0 0 0 1 1 0 0
1 1 0 1 1 0 1 1 0 0 1
1 0 1 1 0 0 0 1 1 0 0
1 0 1 1 0 1 0 0 0 1 0
1 0 0 1 1 1 0 0 0 1 1
1 0 0 1 1 0 0 0 1 0 0
1 1 0 1 1 0 1 1 1 0 0
1 0 0 1 1 0 0 1 0 0 0
1 1 0 1 1 0 0 0 1 0 0
1 0 0 1 0 0 0 0 0 1 0
1 1 0 0 1 1 0 0 0 0 0
1 1 1 1 1 0 0 0 1 0 1
1 1 1 0 1 1 0 0 1 1 1
1 1 0 1 1 1 0 1 1 1 1
1 0 0 0 0 0 0 1 1 0 1
1 0 0 1 1 0 0 0 1 1 1
1 0 0 1 1 0 0 1 1 0 1
0 0 1 1 0 0 0 0 0 0 1
1 0 0 1 0 1 0 1 0 1 1
1 0 1 1 1 1 0 0 1 1 1
1 0 0 1 0 0 0 0 1 0 0
1 0 0 1 1 1 0 1 0 1 0
1 0 1 0 0 1 0 0 1 1 0
1 0 0 1 0 1 0 1 1 1 0
1 1 0 0 0 0 0 1 0 0 0
1 1 0 1 0 0 1 1 0 0 0
1 1 0 1 0 1 0 0 0 1 0
1 0 0 1 0 0 0 1 0 0 0
1 1 0 0 1 0 0 0 1 0 0
1 1 0 1 0 0 1 0 0 0 1
1 1 0 1 1 0 0 1 1 0 1
1 1 0 1 0 1 1 1 1 1 1
1 1 0 1 1 0 0 0 0 0 1
1 1 0 0 1 0 0 0 1 0 1
1 1 1 1 1 1 0 0 1 1 0
1 1 0 1 0 0 1 0 0 0 1
1 1 0 1 1 1 0 0 1 1 1
1 1 1 1 1 1 0 1 0 1 0
1 0 1 1 0 1 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 1 0 1 0 0 0 1 0
0 0 1 1 1 0 0 1 0 0 0
1 1 0 1 0 1 0 0 1 1 1
1 0 0 0 1 0 0 0 1 0 0
1 0 0 1 0 1 0 1 0 1 1
1 1 0 1 0 0 0 0 0 0 0
1 0 1 1 0 0 0 1 1 0 0
1 1 0 0 0 0 0 1 1 0 0
1 1 1 0 0 0 0 0 0 0 1
1 1 0 1 1 0 0 0 1 0 1
1 0 1 0 1 0 0 1 1 0 1
1 1 0 1 0 1 1 0 0 1 0
1 1 1 1 0 1 1 0 1 1 0
1 0 1 0 1 1 0 0 0 1 0
1 1 0 0 1 0 1 1 0 0 0
1 0 0 0 1 0 0 1 0 1 0
1 1 1 1 1 0 1 1 1 0 0
1 0 0 1 0 1 0 0 0 1 0
1 1 0 1 1 1 0 0 1 1 0
1 0 1 0 1 0 0 0 1 0 1
1 1 0 0 1 0 0 1 1 0 0
1 0 0 1 0 0 0 0 1 1 0
1 1 0 0 1 0 0 1 1 0 0
1 1 0 1 0 1 1 0 0 1 0
1 1 1 1 1 0 0 0 1 0 0
1 0 0 1 0 1 0 1 0 1 1
1 0 1 0 1 1 0 0 1 1 0
1 0 0 1 0 1 0 1 1 1 0
1 1 1 0 1 1 0 1 1 1 0
1 1 0 1 1 0 0 0 0 0 0
1 0 0 1 1 1 0 0 0 1 0
1 0 0 1 1 1 0 0 1 1 0
1 0 0 1 1 0 0 0 1 0 0
1 0 0 1 1 1 0 0 1 1 0
1 0 1 1 1 0 0 0 0 0 1
1 0 1 1 0 0 0 1 1 0 1
1 0 1 0 1 0 0 0 1 1 0
0 1 0 1 0 1 0 0 0 1 1
1 1 1 1 0 0 0 1 1 0 1
1 0 0 1 1 1 0 1 0 1 0
1 1 0 1 0 0 0 0 1 0 0
0 0 0 1 1 1 0 1 1 1 0
1 0 1 1 1 0 0 0 0 0 1
1 0 0 1 0 1 0 1 0 1 0
0 0 0 1 0 1 0 1 1 1 1
1 1 0 1 0 1 0 1 1 1 0
1 1 1 0 0 1 1 1 1 1 0
1 0 0 1 0 0 0 0 0 0 0
1 1 0 1 0 0 1 0 0 0 0
1 1 0 1 1 0 1 0 1 0 1
1 0 0 1 0 1 0 1 1 1 1
1 0 1 1 0 1 0 0 1 1 0
1 0 0 1 1 1 0 1 0 1 0
0 0 1 1 0 0 0 0 1 0 0
1 0 0 1 1 1 0 0 1 1 0
1 1 1 0 1 0 0 1 1 0 1
1 0 0 1 1 1 0 0 0 1 0
1 1 0 0 1 1 0 0 1 1 1
1 0 0 1 1 1 0 1 0 1 1
1 1 0 0 0 1 1 0 0 1 1
1 0 0 1 1 1 0 1 1 1 0
1 0 0 1 0 0 0 0 1 0 0
1 1 0 1 1 0 0 1 1 0 0
1 0 0 1 0 0 0 0 0 0 1
1 0 1 1 0 1 0 1 0 1 0
1 1 0 1 1 0 0 1 0 0 0
1 1 0 1 0 0 0 0 0 0 1
1 0 0 1 0 0 0 0 1 1 0
1 1 1 0 0 1 0 0 1 1 0
1 1 1 0 1 0 1 1 1 0 0
1 0 1 0 1 1 0 0 1 1 0
1 0 0 1 0 1 0 1 1 1 1
1 1 0 0 0 0 1 1 1 0 1
1 0 1 1 1 1 0 0 1 1 0
1 0 1 1 0 1 0 0 1 1 1
1 0 1 1 0 0 0 1 1 0 0
1 0 0 1 1 0 0 1 1 0 0
1 0 0 1 1 1 0 0 0 1 0
1 0 0 1 0 0 0 1 1 0 0
1 0 0 1 1 1 0 1 1 1 1
1 0 0 1 0 1 0 1 1 1 1
1 0 0 1 1 1 0 0 1 1 0
1 1 0 0 1 1 1 0 0 1 0
1 1 0 1 1 1 0 0 1 1 0
1 1 0 1 0 0 1 1 0 0 0
1 0 0 1 0 0 0 0 1 0 1
1 1 0 1 0 0 0 1 1 0 0
1 0 1 1 1 0 0 1 1 0 0
1 0 0 1 1 0 0 0 0 0 0
1 0 0 1 1 0 0 1 1 0 0
1 1 1 1 0 0 1 1 0 0 0
1 0 0 1 0 0 0 1 1 0 0
1 1 1 1 1 1 1 1 1 1 0
1 1 0 1 0 1 1 0 1 1 1
1 1 0 0 1 1 1 0 1 1 0
1 0 0 1 1 1 0 0 1 1 0
1 0 1 1 0 0 0 1 1 0 1
1 1 1 1 1 1 0 0 1 1 0
1 0 1 0 0 0 0 1 0 1 1
1 1 0 1 1 0 1 1 0 0 1
0 1 0 1 0 0 1 0 1 0 0
1 1 1 1 0 1 1 0 1 1 1
1 0 1 1 0 0 0 1 1 1 1
1 0 1 1 1 1 0 0 1 1 0
1 0 0 1 0 0 0 0 1 1 0
1 0 1 0 1 1 0 0 0 1 0
1 0 1 1 0 1 0 1 1 1 1
1 1 0 1 1 0 0 0 1 0 1
1 0 0 0 0 1 0 1 0 1 0
1 1 0 1 0 0 1 0 1 0 1
1 0 1 1 0 1 0 1 1 1 0
1 0 1 1 0 0 0 1 0 0 0
1 1 0 1 1 0 1 0 1 0 0
1 1 1 1 0 0 0 0 1 0 1
1 0 1 1 1 1 0 0 0 1 0
1 0 0 0 1 1 0 0 0 1 0
1 0 0 1 1 0 0 0 0 0 1
1 0 0 0 1 1 0 1 1 1 0
1 0 0 1 0 1 0 0 0 1 1
1 0 0 1 1 0 0 0 1 1 0
1 0 1 0 0 0 0 1 0 0 1
1 0 0 1 1 0 0 0 1 0 1
1 0 0 1 1 0 0 0 1 0 0
1 0 0 0 1 0 0 0 0 0 0
1 0 1 0 1 0 0 0 1 0 1
1 1 1 0 0 1 0 0 1 1 1
1 0 0 1 1 0 0 0 1 0 0
1 0 0 1 1 1 0 0 1 1 1
1 0 0 1 1 0 0 1 1 0 0
1 1 1 0 1 0 1 1 1 0 1
1 0 0 0 0 1 0 1 0 1 1
1 1 1 1 0 1 1 0 1 1 0
1 0 1 0 0 0 0 0 1 1 0
1 1 0 0 0 0 0 1 1 0 0
1 1 1 1 1 0 0 1 1 0 1
1 1 0 1 0 0 0 0 0 0 0
1 1 1 1 0 1 1 1 1 1 1
1 0 0 1 0 1 0 0 0 1 0
1 0 1 1 0 0 0 1 0 0 0
1 1 1 0 1 1 0 0 0 1 1
1 1 0 1 1 0 1 0 0 0 1
1 1 0 1 1 1 0 0 1 1 1
1 0 0 1 0 1 0 1 0 1 1
1 1 1 1 0 1 1 0 1 1 0
1 1 0 1 0 1 1 1 0 1 0
1 0 0 0 0 0 0 1 0 0 1
1 1 0 1 0 0 0 0 0 0 1
1 0 0 0 1 0 0 1 1 0 0
1 0 1 1 1 1 0 1 1 1 0
1 1 0 1 0 0 0 0 1 0 0
1 0 0 1 0 1 0 0 1 1 0
1 0 0 1 0 1 0 0 1 1 1
1 1 0 0 0 0 1 0 1 0 0
1 1 0 1 1 1 1 1 0 1 1
1 1 0 1 0 0 1 1 0 1 1
1 1 0 0 0 1 1 1 1 1 1
1 0 0 1 1 1 0 0 1 1 1
1 0 1 1 0 0 0 0 1 1 0
1 0 0 1 1 1 0 1 0 1 1
1 1 0 1 0 1 1 1 1 1 0
1 1 1 1 0 0 0 1 1 0 1
1 1 0 1 1 1 1 1 1 1 1
1 0 0 1 1 1 0 0 1 1 1
1 0 0 1 1 0 0 0 1 0 1
1 0 0 0 1 0 0 0 0 0 1
1 1 1 1 0 0 0 1 0 0 1
1 1 0 1 1 1 1 0 1 1 0
1 1 0 1 1 1 0 0 1 1 0
1 1 1 0 1 0 1 0 0 0 0
1 0 0 1 0 1 0 1 1 1 0
1 0 0 0 0 1 0 1 1 1 0
0 0 1 1 0 0 0 1 1 0 0
1 1 0 1 0 1 1 0 1 1 0
1 1 0 0 0 1 0 1 0 1 1
1 0 0 1 0 0 0 1 1 1 0
1 1 0 1 1 0 0 0 1 0 1
1 1 0 1 1 1 1 1 1 1 1
1 0 0 1 0 1 0 1 1 1 1
1 1 0 0 1 0 1 0 1 1 1
0 1 1 1 1 0 1 0 0 0 1
1 0 0 1 1 1 0 1 1 1 1
1 1 0 0 1 1 0 1 1 1 0
1 0 0 1 1 0 0 1 1 0 0
1 0 0 1 0 1 0 0 1 1 0
1 0 1 1 1 1 0 0 1 1 0
1 1 0 1 1 1 1 0 0 1 0
1 1 0 1 1 0 1 1 1 0 0
1 0 0 0 1 0 0 0 1 0 1
1 0 0 0 0 1 0 0 1 1 1
1 0 0 1 0 0 0 1 1 0 0
1 0 0 0 0 1 0 1 1 1 0
1 1 0 1 0 0 0 0 0 0 1
1 0 1 1 0 0 0 1 1 0 0
1 0 0 0 0 0 0 1 0 0 0
1 0 0 0 0 0 0 1 1 0 1
1 0 0 1 0 0 0 0 0 0 1
1 0 1 1 1 1 0 1 1 1 0
1 1 1 1 1 1 1 0 1 1 0
1 0 1 1 0 1 0 1 0 1 0
1 1 0 1 1 0 0 1 0 1 0
1 1 1 0 0 1 1 0 1 1 0
1 0 1 0 1 0 0 0 0 0 1
1 0 1 1 0 1 0 0 1 1 0
1 1 0 1 0 0 1 0 0 0 0
1 1 1 1 1 1 1 1 1 1 1
1 0 1 1 0 0 0 0 1 0 1
1 1 0 1 0 1 1 1 1 1 1
1 0 0 1 1 0 0 1 1 0 0
1 0 1 1 0 1 0 0 1 1 1
1 0 0 1 0 0 0 1 1 0 1
1 1 0 0 1 0 1 0 1 0 0
1 0 0 1 0 0 0 0 0 0 1
1 0 0 1 0 1 0 0 1 1 0
1 0 1 1 0 1 0 0 0 1 0
1 1 0 1 0 0 1 0 1 0 0
1 1 0 0 0 0 0 1 1 0 0
1 0 0 1 1 1 0 1 1 1 0
1 0 1 0 1 0 0 0 1 0 0
1 1 0 1 0 0 0 1 1 0 0
1 1 0 1 1 0 0 0 1 0 1
1 0 0 0 1 0 0 1 1 0 0
1 1 1 1 1 0 1 0 1 0 1
1 1 0 1 0 0 0 1 0 0 0
1 1 1 1 1 0 0 0 0 0 0
1 1 0 1 0 0 0 0 1 0 1
1 0 0 0 0 0 0 0 1 0 0
1 0 0 0 0 1 0 1 1 1 0
1 0 0 0 0 0 0 1 1 0 0
1 0 1 1 0 0 0 1 1 0 1
1 0 1 1 1 1 0 0 1 1 1
1 0 0 1 1 0 0 1 1 0 0
1 0 0 0 0 0 0 1 0 0 0
1 1 0 0 1 0 0 0 1 1 0
1 0 0 1 0 0 0 0 1 0 0
1 1 0 1 0 1 0 1 1 1 1
1 1 0 1 0 1 0 0 1 1 0
1 1 1 0 1 1 1 0 1 1 1
1 0 0 0 0 0 0 1 1 0 0
1 1 0 1 0 1 0 1 0 1 0
1 0 0 1 1 0 0 0 0 0 0
1 0 0 1 1 0 0 0 1 0 1
1 0 0 1 1 0 0 0 1 0 1
1 0 0 1 0 1 0 1 0 1 0
1 0 0 1 1 0 0 1 1 0 0
1 1 0 0 1 0 0 1 0 0 1
